Sample,S1,S2,S3,S4,S5,S6,S7,S8,E12,Material
2021_Aug_31_SR-3501_SN19387Q4__00085.sed,7.2565479730277,7.898042774551446,7.6900518853112185,7.894204227476674,8.729106805801829,8.141559223133289,7.061343553109604,5.654741554542667,117.89933281125407,2.0
2021_Sep_01_SR-3501_SN19387Q4__00291.sed,8.667080620629273,9.227257261712623,8.908424993565522,9.153534603921148,9.922115030500159,9.603629416296215,8.562334244410508,7.028158729498003,134.77669687379574,4.0
720,7.497977973531121,7.862086733304643,7.455824371734485,7.560965636310943,8.174615219501353,8.067086989371731,7.5450219586154965,6.0423826240268035,111.23953765811612,7.0
2021_Sep_01_SR-3501_SN19387Q4__00081.sed,8.68066846488327,9.241085902451598,8.922442387092945,9.169729314446005,9.940157882358484,9.622373024070757,8.578579285087656,7.036068019039194,135.01344863189885,4.0
662,7.096046195502518,7.444341420895569,7.020637627439078,7.105788485929146,7.675844256946765,7.569250480269506,7.162199577375711,5.70022261556488,104.40360451849534,2.0
1863,4.057174838094546,4.408957576902923,4.309551502215701,4.392673099621428,4.712429782619022,4.500176234059865,3.964758047999947,3.1719002575294293,67.33835987854027,8.0
2021_Sep_01_SR-3501_SN19387Q4__00973.sed,5.148607952257047,5.643048583525072,5.3611151960008705,5.415122190578007,6.013849832625845,5.496545708435337,4.72288981130679,3.9176503169687633,83.21524028020089,6.0
2021_Sep_01_SR-3501_SN19387Q4__00386.sed,8.13096336670568,8.662800498553876,8.376639465879004,8.601856715465114,9.311979816249341,9.014859675714643,8.035558821430481,6.545206490637977,127.2041586207194,5.0
2021_Aug_31_SR-3501_SN19387Q4__00665.sed,8.533824345125579,9.1009838974462,8.795814154848749,9.04670918011714,9.825024788319766,9.478221595331906,8.424878815125815,6.887310546812427,133.44263967386416,3.0
5315,8.487139502537644,9.039490252122404,8.732282031093963,8.972589619874716,9.726667584157225,9.404985813203089,8.37747901106447,6.85421561119742,132.4496248731902,7.0
3185,6.570987658869871,7.055851108015261,6.817894972514246,7.008512941676594,7.578114320458464,7.301857122989279,6.470625249474972,5.212824853086389,104.84522522769976,2.0
2021_Aug_30_SR-3501_SN19387Q4__00101.sed,8.50204818426197,9.063596117443124,8.760757514944101,9.013931323927563,9.786796792387142,9.446418131485874,8.398277311277477,6.843956844566779,133.21235480288505,1.0
4863,7.513860493711282,8.044375421985219,7.7494591790386185,7.891449971518933,8.610170682674791,8.195931532123899,7.336949463446665,5.931515237139938,117.8137399289179,8.0
4054,8.662184409136096,9.219191437318589,8.89968312164724,9.145258002670749,9.912710391579479,9.59465130368697,8.560802146117325,7.014834884076998,134.668162980719,9.0
2021_Sep_01_SR-3501_SN19387Q4__00766.sed,8.35392087940515,8.907507888696111,8.622511672188587,8.862161130844054,9.608416389751444,9.274859164905735,8.252496528060437,6.705366995270951,131.42317881663294,6.0
1991,8.037604382991008,8.479451462481707,8.094305649717619,8.25545258652087,8.91238237931681,8.66231030611932,7.9934873213495035,6.4451046964983805,121.53305172187906,7.0
2490,7.8851933598300175,8.448316981093246,8.16592490125466,8.36783194954274,9.1029611891614,8.731419077758119,7.729561625801087,6.3126212574526015,124.57619988478784,8.0
2021_Aug_30_SR-3501_SN19387Q4__00283.sed,6.388817017180923,6.95149675511327,6.7278649646544,6.830826662022359,7.51854023288341,7.001450093446098,6.118145914302101,4.926981045044039,104.04948541139588,1.0
2233,8.669540184087564,9.224494754029045,8.904707006738398,9.151964939732832,9.917805346024121,9.60117024830845,8.569534161547802,7.022691706544075,134.71844481016507,9.0
4142,8.506376022118006,9.040191250735678,8.709251269598242,8.935304515563319,9.688675083297476,9.362750266090195,8.401398972417633,6.845473720666289,131.8534886665741,7.0
1001,7.499634318072062,7.991517207397156,7.721778243451748,7.933353684712117,8.600493223030128,8.292067781352017,7.350161814069243,6.003703767551537,118.10494427496627,8.0
211,7.011849494334678,7.4832676249343475,7.163811572153541,7.313531133744826,7.9168127249454,7.695557279304763,6.926384923274539,5.768872080683582,107.25531276596087,9.0
2021_Aug_31_SR-3501_SN19387Q4__00015.sed,6.281789001734106,6.685963098199937,6.42563507422269,6.57035975342713,7.146011823819737,6.876258320343543,6.08049700253446,4.951953321500586,97.08459163628032,2.0
3894,8.396169041700848,8.884047703976895,8.524698086191856,8.732885291025184,9.45808653253437,9.161826947314044,8.305778804628774,6.754429774702544,128.67371036539737,2.0
2550,8.525888015864737,9.082049689476204,8.775608761032519,9.016281077858956,9.776053575442717,9.450015095473418,8.41836233733806,6.885008717383641,133.0903678244902,7.0
1433,8.486726994243515,9.009794643689812,8.679087452934722,8.905417637127298,9.649160637745098,9.333056072002904,8.384091568597873,6.830463184562073,131.36144406361376,7.0
4101,7.992459040370687,8.439765411867679,8.060983946153659,8.220179305935659,8.873054480596748,8.619701513664754,7.945908369635724,6.402693507089196,121.19014315267376,7.0
2021_Sep_01_SR-3501_SN19387Q4__00221.sed,8.663528143286822,9.227072424774462,8.911067234701413,9.157933083083073,9.929495141789548,9.60487744504913,8.559442577001173,7.02200015089877,134.85365009807825,4.0
5071,8.627913641522241,9.181449881565491,8.862658294964904,9.105966699453354,9.871613925389097,9.550545084094601,8.525096415402652,6.980924564193632,134.12510519901267,9.0
2021_Sep_01_SR-3501_SN19387Q4__00523.sed,8.113334403051775,8.646210297824263,8.342112237341285,8.540528905594403,9.277579069901233,8.957707667525607,7.989557497823469,6.502239366431673,126.85660867924403,5.0
2021_Aug_31_SR-3501_SN19387Q4__00474.sed,8.298140308041473,8.827756932326986,8.525023900130487,8.75924465504056,9.493709867062782,9.1843543400221,8.184463975460032,6.7019010606036336,129.19247935586196,3.0
2021_Sep_01_SR-3501_SN19387Q4__00746.sed,8.309205025952789,8.852263097743228,8.570874343470601,8.81054610111605,9.54369539439971,9.221518211474677,8.209348117484831,6.661169284607363,130.76185721711585,6.0
1966,8.293732317289514,8.836602248385631,8.543788915370314,8.77682120687793,9.513010884224718,9.186688486483906,8.177363709348644,6.66565984916727,129.95406009276505,7.0
2021_Sep_01_SR-3501_SN19387Q4__00744.sed,8.292056596380146,8.832621962121923,8.55293510504563,8.793000651525057,9.522480889863118,9.202822115586926,8.193446365078245,6.644652692706586,130.53683010076753,6.0
823,7.994677486866324,8.375644682839903,7.943429787355191,8.087414214313624,8.721582641335404,8.557805667156153,8.002948267701397,6.481793062101091,118.73774375022897,7.0
2021_Aug_31_SR-3501_SN19387Q4__00103.sed,7.653154398711491,8.270301892434915,8.026401660053057,8.285291253182713,9.127275099884788,8.618101673614063,7.499503192046758,5.9871297385581554,123.28222733505208,2.0
2219,8.472924758379179,9.00937284371584,8.67408840406495,8.887709120991818,9.64592206602508,9.304447699270678,8.36177758669152,6.814988403477842,131.2607041758268,2.0
572,7.997295377299606,8.47102797375245,8.128082340036162,8.316553447987598,9.001633295469542,8.783285531817935,7.953504473546083,6.560925975823539,121.90841347101126,9.0
370,8.390884652119919,8.8774256705311,8.513799100849951,8.701788626143067,9.40647871394511,9.187250466267509,8.358486874679745,6.8925393830685415,127.47568816433996,4.0
2021_Aug_31_SR-3501_SN19387Q4__00723.sed,8.311995494091134,8.850833262105743,8.545947531191704,8.772687200189427,9.51638548229473,9.189957280096435,8.183660392278657,6.70097110019447,129.57231517997073,3.0
2883,8.520308206345652,9.066913556996258,8.745826758423865,8.97539648013943,9.735854956238386,9.4019170133087,8.416118602546634,6.8605628417613485,132.487128174798,7.0
2021_Aug_31_SR-3501_SN19387Q4__00281.sed,6.990087389991452,7.574455192225139,7.314845848597173,7.420113522717303,8.161321760032763,7.676702700022178,6.737499196073496,5.515512202713983,111.0249627461308,2.0
2021_Aug_31_SR-3501_SN19387Q4__00178.sed,7.1450335766467,7.76240983147949,7.519450717752935,7.6438299577592606,8.417105905652628,7.8919131955326645,6.910367910933548,5.637055810839817,114.25186068402104,2.0
4165,7.580891311716625,8.0814449949624,7.799611717931089,8.013298997783245,8.687104858035157,8.379420920157932,7.436388771341811,6.099688586078529,118.72041693357674,8.0
1251,7.86846674038462,8.385899989591831,8.091312022950383,8.30323806117558,9.01162350214084,8.682733155667696,7.709561082988625,6.3203255141957975,123.06850368833894,8.0
2021_Sep_01_SR-3501_SN19387Q4__00089.sed,8.677684582634738,9.238399240554763,8.92016447818986,9.167609429438675,9.938113294550757,9.619468159168132,8.575592066427957,7.0331407001597555,134.9897896148994,4.0
2021_Aug_31_SR-3501_SN19387Q4__00029.sed,6.422936200845568,6.892522552594858,6.624734684785882,6.7303915970224795,7.368717537239924,6.989576566211671,6.143568261136622,4.9888960307055825,100.63528231345062,2.0
3744,6.597576159718848,7.03910089615895,6.809975968933243,6.958144932376799,7.5490659126097075,7.21045259419066,6.37560156518372,5.166329619221999,104.90785743018526,8.0
1295,8.343175023353387,8.885761100229637,8.57849725687425,8.812538721846987,9.553917279195561,9.250560634317452,8.242101579616389,6.763410260978059,129.76523163155218,9.0
2021_Sep_01_SR-3501_SN19387Q4__00136.sed,8.677936807471676,9.238956750108787,8.921181409503186,9.171884690981901,9.943775157820575,9.625144026145712,8.577635509132385,7.029174524077683,135.0691871864414,4.0
2021_Aug_31_SR-3501_SN19387Q4__00788.sed,8.423788614346984,8.994848369249652,8.69996201201136,8.948868179419033,9.729860295158918,9.363547282623369,8.309036045001925,6.7796142552145975,132.1921648216154,3.0
342,4.328710231663081,4.725348044442503,4.497276177523787,4.604245115665234,4.996202606257437,4.759450180458282,4.241996227626031,3.3241850835584787,70.89191689881747,7.0
2021_Aug_31_SR-3501_SN19387Q4__00068.sed,6.9032893768727455,7.5538558171046954,7.3523279593943425,7.497713395696509,8.308012165884936,7.699356466056928,6.670770755838849,5.353849635866011,112.4404542137811,2.0
4677,8.32474169069247,8.881661244352618,8.58736019645718,8.819688199326043,9.569607202546536,9.228909916790798,8.20869039594978,6.696510523385052,130.52269966994305,7.0
2021_Sep_01_SR-3501_SN19387Q4__00754.sed,8.320040589673901,8.865770569230762,8.583158509406417,8.822525677235873,9.558635388398773,9.233988806386748,8.219509280877343,6.672150241041764,130.91433608480662,6.0
5247,8.317358264670354,8.854028205896306,8.55142280755815,8.788416025048033,9.526017308504624,9.210209120052022,8.20227239112322,6.711657284335923,129.75866873119864,2.0
2021_Sep_01_SR-3501_SN19387Q4__00432.sed,8.274908664116095,8.84259312917201,8.553637260468706,8.773145342000964,9.525746241970372,9.173459821645798,8.15667168638804,6.649297319966684,129.94358084000197,5.0
562,6.965226153212694,7.407548907525083,7.148662120120135,7.330062022069562,7.9116565422795215,7.681406795662527,6.92599166391005,5.555921378365312,109.5329771429645,7.0
2021_Sep_01_SR-3501_SN19387Q4__00457.sed,8.382438307974134,8.95623866981436,8.667335618433993,8.90609619852272,9.678537019533827,9.314703241325258,8.271352091992634,6.741409501285519,131.71188771302945,5.0
1186,8.454158129662993,8.996851047131265,8.692298166309186,8.93377236815082,9.680143140969568,9.366766971030863,8.348498886975113,6.82749788244149,131.83768772101615,7.0
2021_Sep_01_SR-3501_SN19387Q4__00732.sed,8.261817556584118,8.798902472485661,8.522799671220255,8.76386048259835,9.486527716839129,9.172334618009756,8.167858487476371,6.617568492090554,130.1381371045684,6.0
1483,7.762901003591192,8.12362899673864,7.666695973631386,7.780284664307809,8.379687619273938,8.211780318105394,7.762693773594182,6.266439084798222,114.10041062346716,2.0
2021_Sep_03_SR-3501_SN19387Q4__00169.sed,8.539722214687863,9.0843967885521,8.771351938677093,9.018366254907729,9.7774093507032,9.472811173020423,8.449490091224247,6.932087584777795,132.68366317210612,0.0
4827,8.38621236054798,8.909604041528075,8.584502590873631,8.806758697632135,9.54529777417098,9.225717665973663,8.27966956504462,6.742436011398651,130.03507649088425,7.0
3140,8.674170321111271,9.23134891818289,8.914027029624513,9.162280710053343,9.929492178938858,9.61480986418363,8.57316030804723,7.028597545320694,134.9035821210761,9.0
4113,8.446048512775514,8.984134797538259,8.665932917155786,8.891080657885736,9.639691821612042,9.31517621516628,8.34111380980594,6.7937190069038,131.24968898558055,7.0
559,7.001596319120166,7.443949370930509,7.1834399745756645,7.366039855672479,7.951393298839475,7.721886659184234,6.962792216737765,5.589997927828636,110.00329881824405,7.0
2021_Sep_01_SR-3501_SN19387Q4__00399.sed,8.17334813500357,8.704755465305205,8.414649820140244,8.635702254756655,9.355251821470976,9.045247347790266,8.058237125843354,6.566058144004439,127.86017205664913,5.0
866,6.997959497220478,7.552244345912408,7.323403730912627,7.469110915395792,8.150874083140959,7.715103359035513,6.7856326282208475,5.48731716003387,112.79105279944861,8.0
1965,8.250573364642914,8.786072356598513,8.494558612295009,8.727792308674942,9.457026566641268,9.136455707159133,8.134004408052213,6.627989944250853,129.2404714629726,7.0
2586,6.817257009730008,7.3086706079833395,7.052194070855912,7.238246260171131,7.8477167229415405,7.5712569698974885,6.70319434874242,5.5184345702872895,107.1653929115756,8.0
3484,7.71668990882913,8.224713114434328,7.950057935274737,8.166413038575925,8.845908978758118,8.558776955738796,7.624183714539177,6.220599112599056,120.79647032941938,7.0
1182,7.211318342877569,7.691737902293457,7.451539772242311,7.64679909702572,8.275665353058908,8.007149523868422,7.125763954056841,5.787320062413681,113.52547756652991,7.0
2021_Sep_01_SR-3501_SN19387Q4__00459.sed,8.38162015267748,8.955323512038554,8.666591155832927,8.905216807605141,9.677663485372651,9.313596061578727,8.27044964314975,6.740341675111311,131.70326161938132,5.0
1855,8.672596885170684,9.231134875911742,8.914047848197958,9.162074337331859,9.930714662689915,9.612975215430314,8.571070588144348,7.024358311173469,134.92972759270742,9.0
5040,8.617209392033603,9.172116213919203,8.85388320445908,9.097315189629954,9.862812741006632,9.541177436396431,8.51362322061938,6.972811991339501,134.00526957618905,9.0
2021_Sep_01_SR-3501_SN19387Q4__00616.sed,8.115404980406689,8.635180670973504,8.333078732668753,8.535482442976223,9.254289498841775,8.968673159480996,7.988884323432254,6.537154896222932,126.55072079106499,5.0
5026,8.530245414306215,9.06298591307771,8.73567257889772,8.966568164775722,9.714655832497497,9.406152072843946,8.440656154893297,6.899001804234031,131.95456882973156,9.0
1438,8.51277786170526,9.04636222023559,8.717693906156882,8.94518286194175,9.696024908466104,9.372569680606823,8.407382094969748,6.8547820952187735,131.983966630039,7.0
2021_Sep_01_SR-3501_SN19387Q4__00396.sed,8.171382512040076,8.702728884178681,8.4127536648848,8.633671969318502,9.353045330320029,9.0430296945312,8.056249051121501,6.5640283312118,127.83552775692425,5.0
2021_Sep_01_SR-3501_SN19387Q4__00001.sed,8.576578444584557,9.126130588567696,8.811058239845641,9.05767582900139,9.818261263470147,9.510971839480293,8.482964741209045,6.960253806478898,133.28448915268547,4.0
331,2.1816983623319803,2.3793058936994194,2.200659311397546,2.186317387452517,2.3868450638685523,2.4322443634896755,2.1536217208787662,2.0090794540475745,31.561554461939462,5.0
2021_Sep_01_SR-3501_SN19387Q4__00434.sed,8.274296943658529,8.842112053735246,8.553105031705126,8.772629833785178,9.52517014844019,9.172963145316075,8.156030059526048,6.648997697026904,129.9375644606405,5.0
2021_Aug_30_SR-3501_SN19387Q4__00304.sed,6.668389414155142,7.282787538947349,7.087042495908114,7.214046569150973,7.964648128743682,7.378911055169405,6.421159283474793,5.159363483983184,109.47382531507319,1.0
609,8.042349313122026,8.499612103031868,8.164231469751332,8.35445630451788,9.029955058080246,8.817223677009668,8.015821314337463,6.577724083485138,122.6143047326253,9.0
2021_Aug_30_SR-3501_SN19387Q4__00131.sed,6.057577136648022,6.503734842636048,6.3104741953021595,6.46794059640486,7.015724529961289,6.666600545788181,5.860608200012942,4.616116995103428,99.00025271033189,1.0
2021_Aug_30_SR-3501_SN19387Q4__00065.sed,8.23050545992433,8.788408097363508,8.509999668216668,8.745898199592641,9.492376676392254,9.140984903631136,8.119746143244022,6.5868509007789395,129.890450579905,1.0
909,7.96315855513598,8.482996026647193,8.20271801685613,8.43047992757782,9.129968026552728,8.8178875207158,7.844662519445216,6.38141883840812,125.05553903393255,2.0
4848,6.6814481209588195,7.051233579378696,6.767184429770145,6.895066749514966,7.463087014724348,7.173264859506201,6.531942680851566,5.218382102879286,102.83585677312067,8.0
2021_Aug_31_SR-3501_SN19387Q4__00204.sed,7.6171820556547924,8.24304682856334,8.013485561903902,8.235696412997893,9.06463606406452,8.524920978139402,7.438522586948058,6.01506280476117,122.43883863710292,2.0
2957,6.834588997758908,7.2145353260649525,6.926253028513994,7.063243027599123,7.644964360390334,7.351682299076293,6.692217052982063,5.350030558163011,105.23863491486962,8.0
2049,5.570714685650927,5.765288378991996,5.425824732264548,5.438636083340361,5.841307220685522,5.733764486983047,5.624912861982128,4.368963632523114,80.31210699704565,8.0
2021_Aug_30_SR-3501_SN19387Q4__00221.sed,8.059991826698939,8.640399987348726,8.370774268813951,8.627353248896316,9.423432434880661,8.99874251922647,7.928048171600826,6.401143154148158,128.2402030080833,1.0
1940,8.129745904329512,8.663332993718416,8.37160288504014,8.595298986634598,9.321388940814892,8.991029013187154,7.998998955224023,6.521699884581883,127.42677707550934,2.0
1122,8.637829559523357,9.192669476180146,8.874432927084914,9.120990703761876,9.886839774953948,9.570819838547685,8.533236520939154,6.997580188138756,134.30972229448466,9.0
2021_Sep_01_SR-3501_SN19387Q4__00072.sed,8.705533088302074,9.266068088029105,8.945989257504689,9.196082686188443,9.9673712599364,9.651949191613944,8.60547772002597,7.058082179451558,135.36230464265904,0.0
2021_Sep_01_SR-3501_SN19387Q4__00801.sed,8.441924365859217,9.001814259796586,8.709476530212427,8.958372309256573,9.722884825563021,9.380437504164888,8.340243857227732,6.787831425881691,132.6021690465256,6.0
4290,8.48484074654712,9.03270264261248,8.72877081937692,8.971218075405186,9.721103190525302,9.403564232940512,8.378446633173727,6.847854905276562,132.4707025238457,7.0
3540,7.097280704424287,7.567238199291255,7.314476419660094,7.502789991646083,8.133107304163532,7.873538083841516,7.015583594585111,5.71589875721004,111.10840107554046,7.0
2021_Aug_30_SR-3501_SN19387Q4__00125.sed,4.810332862916071,5.243778490850069,5.0195856261446155,5.152420148118253,5.59426684039243,5.329880239902705,4.702544302855722,3.7301050654311267,78.57460173388546,1.0
713,7.336814797690739,7.701016390662208,7.307277208427624,7.407304244527521,8.005151893394359,7.8840830682128535,7.392830553171271,5.888460963948168,109.06540580108071,7.0
