Sample,E12,R,G,B,G1,G2,G3,G4,G5,G6,Material
2021_Sep_01_SR-3501_SN19387Q4__00007.sed,133.2860527414375,9.847544148090288,6.54140869372377,4.721428381496416,8.714437905140764,9.027299445170367,9.104357827562845,9.289786218708757,9.558586195929465,9.289463930710307,4.0
2021_Sep_01_SR-3501_SN19387Q4__00680.sed,131.62338003226895,9.682385614256264,6.351606750067263,4.596130604400461,8.507099293805423,8.84152424247744,8.941436252694263,9.120275170345579,9.409848973877459,9.104844635968343,5.0
aug_3.0_4e7628d4,131.78685896713694,9.681783648693504,6.387406472632296,4.619763289124437,8.542733948253119,8.873643276746144,8.964161305077948,9.143321396554859,9.427929980909543,9.12477828693209,3.0
4139,131.26672005400064,9.68732636740508,6.41468567022746,4.638750840345497,8.599978820862413,8.892073959868881,8.949175955135534,9.116546942225673,9.37895358135129,9.10879288691278,7.0
aug_mixup_8.0_436808,61.690570557810915,4.666164698794593,2.8332346687450594,1.9673588974335967,3.9097936230016956,4.119397719315842,4.172287682804749,4.21993305943218,4.298950573001344,4.147602384168182,8.0
3184,129.68871234558193,9.549893770495459,6.273891126906714,4.520250651586604,8.410073937477993,8.733358917930419,8.81564185927109,8.988313857896589,9.261517103301342,8.970718278163016,2.0
2021_Aug_31_SR-3501_SN19387Q4__00613.sed,131.20651120366443,9.648678053529403,6.382062245938103,4.610699787343939,8.53340175028138,8.85496386331319,8.935668081905268,9.109974725135677,9.383790010406127,9.095340115876166,3.0
2021_Sep_01_SR-3501_SN19387Q4__00097.sed,134.9941093670372,9.961257815246878,6.610050938438711,4.772459101697242,8.813393662459877,9.134214658059587,9.214000176514826,9.400758254057319,9.674310164305574,9.39594499412365,4.0
aug_mixup_7.0_436259,132.11161503504107,9.75862124151205,6.44418822392362,4.641115440766592,8.611603432268373,8.926367230867804,9.004648355981516,9.18693362560914,9.453467949326,9.180070202205055,7.0
3819,132.40580515126632,9.774557498154474,6.477863450032208,4.673194109913628,8.64331183987194,8.95651146491522,9.034684013382694,9.217095788374666,9.484071229339673,9.21259356420758,9.0
4834,132.21466968710348,9.74258650887927,6.445750380333189,4.65974473187232,8.628832506818712,8.938911162777682,9.009022937300413,9.181552816896886,9.454491323338612,9.17015810883289,7.0
aug_3.0_a0184a22,132.70326298388636,9.769478875275976,6.418991633749078,4.650965688878388,8.593534861003317,8.921764052180924,9.013142353247543,9.202237788195205,9.494051672266654,9.199060359474885,3.0
aug_mixup_6.0_12058,77.80986669847704,5.466736430631027,3.366932096151529,2.494426922264387,4.793430548922014,5.05384880096647,5.07282873847238,5.1493327043520765,5.335136422094937,5.054769541531293,6.0
4100,121.741819779124,9.056393836995342,6.052294940157805,4.40322458649112,8.169455514396013,8.385141630734003,8.360931430811753,8.459956321175063,8.658163782575166,8.451251981251565,7.0
aug_mixup_7.0_26174,107.30704839900496,8.048022690424741,5.167362888891529,3.6643635569903887,6.9781809066699285,7.2463834747120695,7.294287650046421,7.423380800151595,7.624078130137735,7.417430215524996,7.0
2398,130.6280943223438,9.628535115015527,6.354107711979777,4.5810053219686155,8.50256281059589,8.816951541303435,8.894139737459254,9.071184412554631,9.338685551155784,9.05954093361968,2.0
aug_mixup_4.0_748553,135.01132245644968,9.962780889039134,6.613871239080685,4.775061396831143,8.817629505973688,9.137743429168685,9.216508717889074,9.402879641494353,9.67580075083283,9.398580959651468,4.0
aug_6.0_d25d13f7,115.5557951448292,8.447066830618125,5.297123605825888,3.805651433681141,7.25830288244701,7.60253387971564,7.714038652699578,7.859355769406315,8.146708341400954,7.801819475533952,6.0
2021_Sep_01_SR-3501_SN19387Q4__00761.sed,131.25024425227113,9.717385855410281,6.352233217253729,4.55883078769543,8.516450262650588,8.838560784018291,8.923390800907253,9.10325027748245,9.375295138272254,9.09531969937464,6.0
2021_Aug_30_SR-3501_SN19387Q4__00226.sed,129.27129659913246,9.501858348595515,6.135620294162132,4.463227072725074,8.273603326144054,8.611555184366392,8.715657815405406,8.903646339679746,9.220213356524013,8.904672302922426,1.0
aug_mixup_3.0_935938,131.4465525099812,9.666811541112132,6.389553795447036,4.617674632695726,8.543072932648716,8.865639404829796,8.949927501338966,9.126441788994807,9.403121075130919,9.111576542593301,3.0
aug_3.0_53137579,131.4377030455069,9.663764770308951,6.390008223911143,4.6175169758165735,8.543998216641494,8.867888544689869,8.950293820793021,9.12487472499335,9.400944913676867,9.109439865103411,3.0
2021_Aug_30_SR-3501_SN19387Q4__00274.sed,97.03658142342101,6.899562755686439,4.332972038555393,3.1328022341049344,6.027729145061025,6.34796490314273,6.4157503478283715,6.496088605112265,6.7666384584824275,6.4035365394839765,1.0
1188,131.7849475466641,9.732591979223718,6.431706523571851,4.634228863025012,8.593687358637393,8.906180684716777,8.98371110284219,9.165452325206836,9.431015435956875,9.159384201966072,7.0
aug_3.0_44e900e9,132.1132642395695,9.708919984838387,6.401806593112565,4.631909895990608,8.562041904412078,8.892349223598817,8.984467214409456,9.166257731713014,9.45292520551526,9.149677119813248,3.0
3130,131.01242641510126,9.67535538385875,6.414054449048195,4.626476057866583,8.554565478177647,8.863562752027558,8.94353090374888,9.12324401451114,9.386165428852237,9.120083333228314,9.0
aug_mixup_3.0_230850,131.8465968886681,9.703784568403186,6.4065922467410985,4.63325858429096,8.567756886444704,8.887747438724075,8.97200001634145,9.154468940988469,9.43362365003146,9.145592764639053,3.0
aug_1.0_f7274b82,131.00208542957833,9.675978667327069,6.309006270508515,4.546295591465559,8.469598491194809,8.7979254206411,8.889193323683006,9.070141612417544,9.354460057353513,9.060977110745434,1.0
aug_6.0_76562501,100.50237224540382,6.9573840451198325,4.40456343976,3.275801888452747,6.104926725309091,6.501344132056566,6.626948825256564,6.693698180394395,7.027340924837746,6.550181207084687,6.0
aug_1.0_0678e6bc,126.52427546021576,9.38361812876581,6.0779707736635515,4.350006249180542,8.183882773005758,8.495289250340692,8.579573491996662,8.753529847983463,9.010938217507956,8.743640202583332,1.0
2021_Aug_31_SR-3501_SN19387Q4__00571.sed,127.69639388059822,9.431541385773967,6.256328638383231,4.513681840825334,8.341370512902335,8.64277147278057,8.717693764902439,8.894604439536582,9.15179371965834,8.89211367924039,3.0
2021_Aug_31_SR-3501_SN19387Q4__00482.sed,129.73963403951586,9.54964951619592,6.32057465352901,4.5642742171376804,8.454180840391508,8.761757849734323,8.837814402365993,9.01182443550274,9.277215481409039,9.00105202370272,3.0
aug_mixup_2.0_279068,101.9123879990274,7.457775902036786,4.893404601168474,3.551946877203448,6.594095798725366,6.845840644846211,6.905141576025356,7.031315934330228,7.2487288244851955,7.0225398649998265,2.0
180,46.574776698685994,3.3395726990815673,2.4530448735634276,1.8764490135610041,3.1952759206450034,3.3054388957951866,3.284602379663648,3.3083686143893583,3.3711893495388905,3.283920813158233,5.0
2021_Sep_01_SR-3501_SN19387Q4__00391.sed,127.46482253106585,9.41461924820124,6.188286630931381,4.45946142668151,8.293707701238294,8.599624058414452,8.676693356824204,8.84580813662873,9.100773515973852,8.838627052866041,5.0
4026,116.40959298927459,8.520449447070984,5.657145807739674,4.160675442962329,7.7482915852439245,7.937877263582932,7.916771736808915,7.982740180050483,8.214231403029242,7.962997451828312,8.0
1469,130.89750253902886,9.61578230697842,6.382295991615477,4.631412935471737,8.562626698136095,8.858786348431895,8.916263807003203,9.076265173676397,9.351530067826836,9.061873624624777,2.0
3008,90.54625775061037,6.961161570109118,4.78609219286982,3.5808649682909524,6.628246168938451,6.568568908020973,6.370055632433694,6.281242982459405,6.3512491801433,6.347478338008699,8.0
2021_Sep_01_SR-3501_SN19387Q4__00215.sed,134.7976543912896,9.941027451153781,6.6013754267138935,4.7654854819482875,8.799785670080201,9.122030931536193,9.202178396241877,9.387504828069353,9.660760318912585,9.37962036775998,4.0
4869,76.66088447221394,5.812115083952997,3.8241750698931085,2.8459569648811653,5.347227491703818,5.371004129902175,5.27580500511189,5.249667020811853,5.340967375201302,5.280118740524117,8.0
3453,126.27549173113476,9.317511250469867,6.181000578030053,4.465607209438512,8.246159009197358,8.543568750338459,8.621379469736349,8.789945971165206,9.044593738974584,8.789233114763887,9.0
3523,134.5381798177561,9.926233933921031,6.591970906180675,4.761237998485076,8.789598356646614,9.10654795312743,9.184102320515725,9.369950492348902,9.641026150861208,9.36624906713952,9.0
483,123.84645993162164,9.256458800113265,6.208098570924205,4.482172226036837,8.248676743701852,8.515092277059445,8.547103695688733,8.676239945945342,8.895276747810799,8.692484205526014,9.0
3479,126.89045880665911,9.36306491682356,6.210712020057007,4.486760975742458,8.28597372588685,8.585057191099674,8.662912038659854,8.832818255201204,9.088515125757848,8.831811237942176,9.0
aug_6.0_72c3fa17,123.85092391871564,9.089204705216329,5.724849357248976,4.163196743264048,7.795891272453858,8.14549070552288,8.275339042378484,8.457273305924637,8.791512669082456,8.44572446739831,6.0
4353,134.3999673758853,9.915690021216559,6.58169687416204,4.753215921468275,8.777395622259348,9.094818177029373,9.172973114185677,9.358714772373862,9.630088055843412,9.354712849213836,9.0
aug_0.0_d6c39db1,132.3322804676444,9.772365012692497,6.487106998245427,4.681807750726962,8.646546038237723,8.958505616696229,9.035495261611594,9.21970891490299,9.485708223121065,9.21734134378821,0.0
4881,107.82725464588607,7.974487349878624,5.313475448383502,3.9309471452783176,7.315460121251395,7.42604186861957,7.36718668768057,7.410879806054984,7.588174534751412,7.409991870994766,8.0
2021_Sep_01_SR-3501_SN19387Q4__00541.sed,128.11158207777794,9.41715195083173,6.169832307967205,4.461478409948883,8.297153557596996,8.61484242532154,8.697214770929289,8.849059396901437,9.132790936747622,8.83830385161541,5.0
aug_1.0_11499f9f,106.1235672211065,7.551268717946538,4.781926875871876,3.474947207575456,6.582847026850219,6.94713185440534,7.052979477305828,7.146296648530843,7.456406365141339,7.044423724697878,1.0
939,135.011737263741,9.967447471517726,6.615736661111804,4.77526564520302,8.819989185784944,9.138565856016415,9.217274768046478,9.40440239616043,9.675792783997036,9.401245930582746,9.0
2021_Sep_01_SR-3501_SN19387Q4__00677.sed,131.61815138584114,9.682039785638949,6.3511449171135155,4.595794470476017,8.50661470070532,8.841020370053581,8.940983198294754,9.119787532445926,9.409418055733731,9.104351926766743,5.0
2021_Aug_31_SR-3501_SN19387Q4__00716.sed,129.52775715234793,9.531693522354452,6.309223091426031,4.55641832978321,8.440023883331998,8.74722322719921,8.823007717296058,8.99605543749389,9.26105916211602,8.984616299258395,3.0
aug_mixup_2.0_857344,121.67251182916698,8.980151939498544,5.893100311472612,4.2412453920931465,7.9027168950476,8.201000374888574,8.273327862838705,8.439926859066286,8.683015357377563,8.425118927564252,2.0
1010,120.1977378539386,8.82462348620421,5.7237234713792535,4.115081712662642,7.739823812442111,8.047299693431631,8.124654439474538,8.277764455121474,8.533060730141298,8.239958927314397,8.0
3545,132.6521273853501,9.799494379569893,6.47544049883842,4.665017244571196,8.64987873143083,8.965703900250865,9.044136915756145,9.22764657385496,9.494330656494633,9.221506039514008,7.0
2021_Sep_01_SR-3501_SN19387Q4__00246.sed,134.99360113048348,9.959538194328982,6.605716463939232,4.770504072526184,8.808418399436619,9.130112491599101,9.211249872222673,9.399655306611555,9.674468006848299,9.394341411830114,4.0
295,31.25371086713976,2.250630253516492,1.625941561606676,1.218636782438258,2.140354271606251,2.2279692416702286,2.2042504935776117,2.205093703678726,2.2363121639460277,2.1683105383630865,5.0
2021_Aug_31_SR-3501_SN19387Q4__00136.sed,97.68258899125027,6.89371718590613,4.585061886107334,3.4189664338875243,6.268571827870557,6.497492509904977,6.542594944562961,6.634869941056886,6.881035373614367,6.609650185403852,2.0
2021_Sep_01_SR-3501_SN19387Q4__00978.sed,88.01178321085578,6.043960905678648,3.8284318582355725,2.858113158238063,5.390205406480785,5.709062632990523,5.7672491675328414,5.817985101024135,6.0788729193090605,5.68827327022052,6.0
2021_Aug_30_SR-3501_SN19387Q4__00063.sed,129.8824671943069,9.594997458936756,6.247462708476717,4.493987608579339,8.394254834948455,8.721343701321421,8.811144985260889,8.988091235595185,9.26657374258771,8.975441722122948,1.0
aug_6.0_f2919b43,131.4191195191888,9.726932298810997,6.359304779961526,4.5665377517733265,8.525155631976252,8.849014977714496,8.934770422013381,9.114632989604658,9.38814574439506,9.106342793939202,6.0
2021_Sep_01_SR-3501_SN19387Q4__00923.sed,125.12499353142555,9.195246959819093,5.810309391186372,4.228520610258234,7.9011519097465595,8.24746789186321,8.370722961287093,8.55737318988779,8.889136377808736,8.553016696626337,6.0
aug_3.0_9a36e3c4,128.40636823633952,9.47951294437144,6.278346687682497,4.531506482943478,8.37889125795253,8.683726705436593,8.759440641284732,8.938036708266942,9.195638918769653,8.934412798253945,3.0
2021_Sep_01_SR-3501_SN19387Q4__00182.sed,134.6546177996259,9.93434514680492,6.601211767690169,4.764423054939108,8.798604483850442,9.117287097182547,9.194881701889727,9.379936746016138,9.651115061674464,9.374153299107787,4.0
2021_Sep_01_SR-3501_SN19387Q4__00868.sed,112.77953267421503,8.264438091125545,5.164214349634545,3.6957494373262003,7.09630312173436,7.427018020636739,7.526033047053174,7.663841707211771,7.92933950647257,7.610266712376175,6.0
1481,116.38253578924508,8.776763132433345,5.961398191522106,4.3383043730931625,8.045467653528668,8.187423235840201,8.082257421603112,8.12962623112245,8.283533850503884,8.142196747047693,2.0
4013,110.71142433849542,8.177446819744265,5.448679466260277,4.017745020779037,7.472933361393057,7.60494558182071,7.5603286155863945,7.617824954054159,7.809630840406953,7.617626407289157,8.0
533,64.59838453258499,4.88566386791852,2.946480217579936,2.0443131793797646,4.082388949433849,4.299120333784808,4.355301636434587,4.408657930194185,4.492076758526626,4.332792989495951,8.0
1497,130.35378468448386,9.615663851481319,6.387126171035874,4.6218394075053375,8.572546086595613,8.854264639648544,8.896897872501286,9.049770854841139,9.307989540301516,9.035569053029974,2.0
4647,128.63793458029005,9.453778686022218,6.211629620628788,4.481934751795717,8.330754230235785,8.655174070547368,8.738569317313704,8.90840899766998,9.18336008069367,8.887132160854001,2.0
3530,134.55115363844848,9.923563941646034,6.586346796994503,4.757182594836309,8.784179079208961,9.104199824134852,9.182613395896901,9.36762075748445,9.64013383079669,9.362085128746589,9.0
4230,131.9962462928499,9.744838974334627,6.435342247820776,4.6362616277033055,8.601764021223593,8.916740988266751,8.995104474887633,9.176476132160992,9.44354692718186,9.168793464240657,7.0
2226,118.76789571862605,8.915394761119952,6.0371441605483165,4.394688260873945,8.160665762274997,8.308611420008337,8.217221457655613,8.277473379853898,8.44717129630875,8.286209678227753,2.0
4810,122.14934990334518,9.066936738984875,6.044766732659697,4.401756735678495,8.171922586807755,8.385214679584617,8.368293317212203,8.472424227031038,8.682461795962537,8.468979796697528,7.0
5088,125.80187249073046,9.283431517991525,6.145826458964141,4.436737129002027,8.205764648493156,8.503280589126973,8.583449564778807,8.751146946793682,9.005716784981185,8.74954965637685,9.0
2918,117.39554261515859,8.800247513313447,5.940168278912544,4.331528894607528,8.029774410380067,8.18669525512907,8.108316445258065,8.174280564833168,8.346493250459659,8.190357858775373,2.0
aug_mixup_7.0_82565,130.53184292364472,9.615961627272409,6.323141247363732,4.558913367180303,8.469869728529657,8.792938190210245,8.876527169695738,9.053062483576802,9.326850458711185,9.038007795531552,7.0
2210,129.668180282549,9.574938750243085,6.3685677927389435,4.613227240321016,8.55231050020713,8.819960475340341,8.854567987417232,9.006259904497533,9.257906178429918,8.99588902860755,2.0
436,125.46395379270143,9.290443053307925,6.184781434344758,4.431896426897584,8.288685254335192,8.61621929216157,8.644792056670589,8.726552080947467,8.936475083617175,8.640597796782464,4.0
